FEN,Moves,Rating,Themes
r4Rk1/p5pp/4p3/4q3/1Q6/8/p5PP/5R1K b - - 1 37,a8f8 f1f8,476,endgame mate mateIn1 oneMove
2r5/3qp1kp/2P3p1/3pp3/8/1P6/P4PPP/2R3K1 w - - 0 30,c6d7 c8c1,476,backRankMate endgame hangingPiece mate mateIn1 oneMove rookEndgame
1r4k1/pp4pp/4Qp2/q2p4/2nB4/2P2P2/Pr4PP/K2RR3 b - - 5 25,g8h8 e6e8 b8e8 e1e8,476,backRankMate mate mateIn2 middlegame sacrifice short
r1b1k2r/ppppb1pp/5n2/8/1q3Q2/1B6/PPP2PPP/RNB1R1K1 w kq - 4 13,f4g3 b4e1,476,hangingPiece kingsideAttack mate mateIn1 oneMove opening
8/pp6/7p/6p1/3r2k1/8/PP2R1PP/5R1K w - - 2 40,f1f7 d4d1 e2e1 d1e1 f7f1 e1f1,476,backRankMate endgame long mate mateIn3 rookEndgame
5rk1/1p1n2b1/p2p3p/3P4/5B2/2N3Q1/P5PP/2q4K w - - 0 27,f4c1 f8f1,476,backRankMate endgame mate mateIn1 oneMove
r1b1kbnr/2qn1ppp/ppN5/3BP3/8/5Q2/PPP2PPP/R1B1K2R b KQkq - 0 11,c8b7 f3f7,476,attackingF2F7 mate mateIn1 oneMove opening
5rk1/1p3ppp/p7/2b1P3/8/8/PPP3PP/R1Br1RK1 w - - 3 18,g1h1 d1f1,476,backRankMate endgame hangingPiece mate mateIn1 oneMove
2r5/k4p1p/q5p1/1P1Pp3/4P3/1R6/2r2PPP/1R4K1 w - - 0 31,b5a6 c2c1 b1c1 c8c1,476,backRankMate endgame mate mateIn2 rookEndgame short
8/pp2Rp1k/2p3pp/P4q2/3r1Bn1/6Pb/1PQ2P1P/6KB w - - 2 27,c2f5 d4d1 e7e1 d1e1,476,kingsideAttack mate mateIn2 middlegame pillsburysMate short
6k1/1br1rppp/1q6/p7/4n3/P2Q1N2/1PP2PPP/1R3RK1 b - - 2 23,b7a6 d3d8 e7e8 d8e8,476,kingsideAttack mate mateIn2 middlegame short
6rk/3q1p1p/1p2pPr1/p2p2P1/1b1P3Q/7R/2P4P/R1B3K1 b - - 2 24,h7h6 h4h6 g6h6 h3h6,476,kingsideAttack mate mateIn2 middlegame sacrifice short
k3r3/1p2r2p/p7/5Q2/q6P/6P1/5P2/2RR2K1 b - - 0 41,e7e1 d1e1 e8e1 c1e1,476,crushing endgame short
1k1r2Q1/ppp4p/2q2p2/8/8/2b1B3/P1P1KPR1/8 b - - 0 21,d8g8 g2g8 c6e8 g8e8,476,endgame mate mateIn2 short
r2qk2r/pp1b1p2/4p1pb/3pPnNp/3p1Q1P/3P4/PP1N1PP1/R1B1R1K1 b kq - 2 14,f5h4 f4f7,476,attackingF2F7 master masterVsMaster mate mateIn1 oneMove opening
r2q3k/2p2r2/p2b1pQ1/1p2p2R/4P3/2P3P1/PP4KP/R7 b - - 5 28,f7h7 g6h7,476,kingsideAttack mate mateIn1 middlegame oneMove
3rr1k1/pp1b1ppp/3b4/3P2q1/2BQp3/1P6/PB3PPP/2R2R1K b - - 0 21,g5f4 d4g7,477,kingsideAttack mate mateIn1 middlegame oneMove
2r5/2rkqp1p/p2p1p2/4pP2/1p1R2P1/2P1Q2P/PP3PB1/2K1R3 b - - 0 20,e5d4 e3e7,477,endgame mate mateIn1 oneMove
rn2r1k1/ppp2ppp/5bb1/1Q1q4/3P2P1/2P1BN1P/PP3P2/R3KB1R b KQ - 2 13,d5f3 b5e8,477,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
r3r1k1/ppq2pbp/2p2np1/8/6n1/P1N1P2P/1PQ1BPP1/R1B2RK1 w - - 4 16,b2b4 c7h2,477,mate mateIn1 middlegame oneMove
r3Q1k1/ppp2ppp/2n2r2/7q/3P4/1NPB3P/P4P2/R3R1K1 b - - 3 21,a8e8 e1e8,477,kingsideAttack mate mateIn1 middlegame oneMove
1r2k2r/2qp3p/4pp2/1pb5/3pPPn1/1B1Q4/1PPB2PP/R4RK1 w k - 0 18,f4f5 c7h2,477,kingsideAttack mate mateIn1 middlegame oneMove
1r4k1/5ppp/Q3p3/3pP3/P1pP4/8/5PPP/6qK w - - 0 28,h1g1 b8b1,477,backRankMate endgame mate mateIn1 oneMove queenRookEndgame
6Rk/pb3ppp/1p6/8/P3p3/r3P3/5PPP/3R2K1 b - - 0 27,h8g8 d1d8,477,backRankMate endgame mate mateIn1 oneMove
r1b2rk1/ppq1bppp/1nn1p3/3pP3/3P4/P4N2/1PQN1PPP/RBBR2K1 b - - 8 14,c8d7 c2h7,477,kingsideAttack mate mateIn1 middlegame oneMove
6k1/p5pp/1p6/3p4/2q5/2P2P2/PP2Q1PP/5K2 b - - 0 34,c4a2 e2e8,477,endgame mate mateIn1 oneMove queenEndgame
rn1q1rk1/pp3ppp/4pN2/8/3p4/2PQ1NP1/PP3PP1/R3K2R b KQ - 0 13,d8f6 d3h7,477,kingsideAttack mate mateIn1 middlegame oneMove
5r1k/pp6/5q2/2Qr1pp1/P1P1p2p/4P3/5PPP/3R2K1 w - - 0 25,d1d5 f6a1 d5d1 a1d1,477,backRankMate endgame mate mateIn2 short
rn1qr1k1/ppp2ppp/3b4/5b2/3Pp3/3B1N2/PPP1QPPP/R1B1R1K1 b - - 1 11,e4d3 e2e8 d8e8 e1e8,477,advantage kingsideAttack opening short
2k5/1p2n1p1/p3Np2/3r3P/8/1P6/P4P2/2KR4 b - - 2 25,d5h5 d1d8,477,endgame master mate mateIn1 oneMove
2r3k1/qB3ppp/4p3/8/8/6P1/P2Q1P1P/3R2K1 b - - 0 27,a7b7 d2d8 c8d8 d1d8,477,backRankMate endgame master mate mateIn2 sacrifice short
2kr4/1ppr3p/p3N1p1/1n6/6Q1/4B3/5PPP/2Rq2K1 w - - 2 31,c1d1 d7d1 g4d1 d8d1,477,backRankMate mate mateIn2 middlegame short
r2r2kb/p3pp1p/1pq1b1pB/8/4N3/3R4/PPPQ1PPP/5RK1 b - - 0 18,c6e4 d3d8 a8d8 d2d8,477,kingsideAttack mate mateIn2 middlegame short
1r1q1rk1/p2bbpp1/4p3/3p2Np/3P1BnP/3QP3/PP1N1P2/2K3RR b - - 0 18,g4f2 d3h7,477,mate mateIn1 middlegame oneMove
8/p2r2pn/4Np1p/1k3P2/N2p2nP/P2R4/1PP5/1K6 w - - 2 38,d3d4 d7d4 e6d4 b5a4,477,advantage endgame short
8/1k6/8/2K4p/1P6/8/8/8 w - - 1 57,c5c4 h5h4 c4d4 h4h3 d4e4 h3h2,477,advancedPawn crushing endgame long pawnEndgame quietMove
3r3k/5B1p/5p2/8/1P5n/8/Q4PPP/2Rq2K1 w - - 1 29,c1d1 d8d1,477,endgame master mate mateIn1 oneMove
2k2bnr/2p2ppp/1p1p4/4q3/Q7/8/PPP2PPP/RNB2RK1 w - - 0 16,f1e1 e5e1,477,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove
r4rk1/pb4pp/8/4p1q1/2Bpp3/5Q2/PPP3PP/4RRK1 b - - 1 19,g8h8 f3f8 a8f8 f1f8,477,backRankMate mate mateIn2 middlegame short
k3r3/pp6/7p/5pp1/8/3P1Q2/PP3PPB/2R1q1K1 w - - 2 28,c1e1 e8e1,477,backRankMate endgame mate mateIn1 oneMove
8/6k1/q5p1/4p2p/3pN2P/p4P2/R5P1/K1R5 w - - 1 41,c1c2 a6f1 c2c1 f1c1,477,endgame mate mateIn2 short
2k1r2r/pp4q1/2pbNn1p/3p4/8/7P/PPP2PP1/R1B1R1K1 w - - 0 20,e6g7 e8e1,477,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove pillsburysMate
2r2rk1/pp2bppp/3np3/8/3Q4/1P3P2/5PKP/B7 b - - 3 21,a7a6 d4g7,477,endgame mate mateIn1 oneMove
5r2/7R/8/8/8/5k1K/8/8 w - - 25 81,h7a7 f8h8 a7h7 h8h7,477,endgame master mate mateIn2 rookEndgame short
3r2k1/p5p1/1p3p1p/8/1PP2RP1/P3p3/6PP/6K1 w - - 0 26,f4e4 d8d1,477,endgame mate mateIn1 oneMove rookEndgame
2rr2k1/7p/1n3pp1/1R2p3/2p1R3/2P5/P1P2PPP/6K1 w - - 0 32,b5b6 d8d1 e4e1 d1e1,477,backRankMate endgame mate mateIn2 rookEndgame short
2kr1bnr/ppp2ppp/8/4p3/2BNP1b1/4B3/PP3PPP/RN2K2R w KQ - 0 9,d4c2 d8d1,477,mate mateIn1 oneMove opening operaMate
8/k4r2/7p/P5p1/1P1R4/8/2P1p1PP/6K1 w - - 0 40,d4e4 f7f1,477,endgame mate mateIn1 oneMove rookEndgame
r1bq1r1k/pp2nBp1/2pp1R1p/4p2Q/4P3/P1NPP2P/1PP3P1/R5K1 b - - 1 15,g7f6 h5h6,477,kingsideAttack mate mateIn1 middlegame oneMove
1r3rk1/3n1pb1/b3p1p1/q2pP2p/P2B1P2/QB6/1P3NPP/R1R3K1 w - - 5 23,b3d1 a5e1,477,master mate mateIn1 middlegame oneMove
8/5r1k/p5np/1pp1b2Q/4p1B1/BP2P3/P5P1/3R1q1K w - - 12 39,d1f1 f7f1,477,mate mateIn1 middlegame oneMove pillsburysMate
3q3k/1p2r1pp/8/5p2/3Q2b1/3P2P1/Pr3PBP/2R2RK1 b - - 0 23,d8d4 c1c8 d4d8 c8d8 e7e8 d8e8,477,backRankMate long mate mateIn3 middlegame
rn2kb1r/2p1pppp/p2q4/1p6/3P2n1/PB2Bb2/1PP2PPP/RN1Q1RK1 w kq - 0 10,d1f3 d6h2,477,kingsideAttack mate mateIn1 oneMove opening
r1b1rQ1k/pp4np/2p3p1/3P2q1/2P1P3/P2B2N1/6PP/4RR1K b - - 2 23,e8f8 f1f8,477,backRankMate mate mateIn1 middlegame oneMove
3R1b1k/7p/p4Qp1/1p2p3/4q3/8/PPr2PPP/6K1 b - - 4 31,h8g8 f6f8,477,endgame mate mateIn1 oneMove
rqb1kb1r/5ppp/p1p1p3/3pP1B1/2B5/5N1P/PP3KP1/R2QR3 b kq - 0 15,d5c4 d1d8,477,mate mateIn1 middlegame oneMove
4r2r/ppp2kb1/3p2pp/8/3p1P2/5N2/PPP2NPP/R1B1q1KR w - - 11 21,f3e1 e8e1,477,backRankMate mate mateIn1 middlegame oneMove
r4Q1k/2pb2pp/p1np3q/1p2p3/4P3/2PPP2P/PP1N2P1/R4RK1 b - - 2 20,a8f8 f1f8,477,backRankMate mate mateIn1 middlegame oneMove
rn2kb1r/1bp2ppp/p1q1pn2/1p6/5B2/2NP1NP1/PPP2PBP/R2Q1RK1 w kq - 0 10,f3e5 c6g2,477,kingsideAttack mate mateIn1 middlegame oneMove
b3q3/p2nr1k1/1pn3p1/3B1p1p/3p1B1Q/P1P4R/1P4PP/R5K1 w - - 2 25,h3g3 e7e1 a1e1 e8e1,477,kingsideAttack mate mateIn2 middlegame short
r1bqr1k1/pp2bppp/2n2B2/1B1p4/2pP4/2N2N2/PPP1QPPP/R3R1K1 b - - 0 11,e7f6 e2e8 d8e8 e1e8,477,backRankMate mate mateIn2 middlegame short
4r1k1/R4ppp/1p6/4P3/4p3/P7/5PPP/6K1 b - - 0 28,e8e5 a7a8 e5e8 a8e8,477,backRankMate endgame mate mateIn2 rookEndgame short
2r5/R6p/8/4kp2/4bN2/1P4PP/P4P2/6K1 w - - 1 32,a7h7 c8c1 g1h2 c1h1,477,endgame mate mateIn2 operaMate short
r4rk1/3qbppp/b1n1p3/pN1pP3/1p1P4/3Q4/P1BB1PPP/2R2RK1 b - - 7 18,c6d4 d3h7,478,kingsideAttack mate mateIn1 middlegame oneMove
r2r3k/pbp2ppp/1p3b2/1P1qp3/Q2PN3/2B5/P4PPP/R3R1K1 w - - 3 20,e4f6 d5g2,478,kingsideAttack mate mateIn1 middlegame oneMove
r1b2rk1/ppq4p/3b1pp1/5p2/3N1P1Q/2P4R/P1PB2PP/R5K1 b - - 1 19,c8d7 h4h7,478,kingsideAttack master mate mateIn1 middlegame oneMove
r4rk1/pb3ppp/4p3/1pp5/2P1q3/1P6/P2QBPPP/3R1RK1 w - - 0 18,c4b5 e4g2,478,kingsideAttack mate mateIn1 middlegame oneMove
2kr3r/1pp2p1p/p4Pn1/8/4b3/8/PPP3PP/R1B1R2K w - - 3 19,e1e4 d8d1 e4e1 d1e1,478,backRankMate endgame mate mateIn2 short
3Q4/2r2kpp/p1r1pp2/1bNp4/1P1P4/4P3/5PPP/R5K1 w - - 14 34,c5a6 c6c1 a1c1 c7c1,478,backRankMate endgame mate mateIn2 short
8/1p4pk/1p1p3p/4p2q/2P1P3/5bPn/PP5P/R4Q1K w - - 1 26,f1f3 h5f3,478,endgame hangingPiece mate mateIn1 oneMove
r4r1k/6np/1ppp1R2/8/1PP5/2N4Q/2BR2PP/4q1K1 w - - 1 29,f6f1 e1f1,478,mate mateIn1 middlegame oneMove
1rb1k1nr/p3ppbp/2B3p1/8/8/8/PP3PPP/RNBR2K1 b k - 2 12,e8f8 d1d8,478,backRankMate mate mateIn1 middlegame oneMove
1k1r1b1r/ppp3p1/2nq1p2/PP5p/3P2n1/2PBBb2/5PPP/RN1Q1RK1 w - - 0 14,d1f3 d6h2,478,kingsideAttack mate mateIn1 middlegame oneMove
r1b2r1k/pp2n1pp/2q1p3/2p2p1B/2P2P1n/3PP2P/PBQ2NP1/R4RK1 w - - 3 22,c2c3 c6g2,478,kingsideAttack mate mateIn1 middlegame oneMove
6k1/8/1P1p3p/3P2p1/2P2p2/1P1p1rP1/3Rp2P/4K3 w - - 0 35,b6b7 f3f1,478,endgame mate mateIn1 oneMove rookEndgame
1r3rk1/1pqbbppp/p1n1p3/3pP3/3P1P2/P1PQ1NP1/2B4P/1RB2RK1 b - - 6 18,b7b5 d3h7,478,kingsideAttack mate mateIn1 middlegame oneMove
4q1k1/p5pp/2p2p2/2N5/3P2Q1/8/bP3PPP/6K1 w - - 0 27,b2b3 e8e1,478,endgame mate mateIn1 oneMove
1k3r2/ppp3p1/2q5/4p2p/4P2P/2P2nP1/PP3R2/1K2R3 b - - 2 26,f3e1 f2f8 c6e8 f8e8,478,backRankMate endgame hangingPiece mate mateIn2 short
1r1q2k1/5p1p/b3p1p1/8/8/2Q1P3/1P3PPP/R5K1 w - - 0 24,a1a6 d8d1 c3e1 d1e1,478,endgame mate mateIn2 short
r4Rk1/1b5p/p3r1pQ/1p1q2B1/6n1/3B4/PPP3PP/5R1K b - - 0 23,a8f8 f1f8,478,killBoxMate kingsideAttack mate mateIn1 middlegame oneMove
6k1/p4ppp/2pr2b1/3p4/3P4/P4B2/5PPP/1R4K1 b - - 1 26,d6d7 b1b8 d7d8 b8d8,478,backRankMate endgame mate mateIn2 short
5k2/5pp1/p1N4p/4p3/4P3/2P1qP1P/P4RP1/1R5K b - - 0 30,e3f2 b1b8,478,endgame mate mateIn1 oneMove
r1b1kb1r/pp3ppp/2N2n2/2q1p3/2p2B2/2N1P3/PP3PPP/R2QKB1R b KQkq - 0 9,e5f4 d1d8,478,mate mateIn1 oneMove opening
1k1r3r/ppp3pp/8/2b5/2P3RN/8/PP4PP/RbB4K w - - 0 18,c1f4 d8d1,478,backRankMate mate mateIn1 middlegame oneMove
r1q3kr/p4ppp/8/4Q3/1R6/3nP3/5PPP/3R2K1 w - - 3 25,d1d3 c8c1 d3d1 c1d1,478,backRankMate endgame mate mateIn2 short
8/8/p1p5/P1p3P1/1pPk1p2/1P6/5K2/8 b - - 0 40,d4c3 g5g6 c3b3 g6g7,478,advancedPawn crushing endgame pawnEndgame short
b4r1k/6pp/3Q4/q4p2/1pB1P3/1P6/1P4PP/5RK1 b - - 0 24,a8e4 d6f8,478,endgame hangingPiece mate mateIn1 oneMove
4bk2/6p1/4R2p/1P6/2r5/8/1P3PPP/6K1 w - - 0 29,b5b6 c4c1 e6e1 c1e1,478,backRankMate endgame mate mateIn2 short
3r2k1/P4p1p/1N2n3/8/5P2/8/PP4PP/4R2K w - - 1 35,e1e6 d8d1 e6e1 d1e1,478,backRankMate endgame mate mateIn2 short
2kr2nr/1pp2ppp/p2P4/1N6/4P1b1/8/PPP2PPP/R1B1K2R w KQ - 0 13,d6c7 d8d1,478,mate mateIn1 middlegame oneMove operaMate
7k/6pp/8/p4q2/3p4/P2P1p2/1PP2P2/R5RK w - - 0 32,a1e1 f5h5,478,endgame mate mateIn1 oneMove queenRookEndgame
3R1r1k/1p3ppp/p7/6Q1/4nP2/4q2P/2P3PK/5R2 b - - 1 23,e4g5 d8f8,478,backRankMate endgame hangingPiece mate mateIn1 oneMove
7k/q4Bp1/P4N1p/2r1QP2/8/6PP/3R3K/8 b - - 0 42,c5e5 d2d8 e5e8 d8e8,478,endgame mate mateIn2 short
rnb1k1nr/pp3ppp/2pb4/4q3/2BNp3/1PP5/P2P1PPP/RNBQK2R w KQkq - 3 8,e1g1 e5h2,478,kingsideAttack mate mateIn1 oneMove opening
r2q1r1k/1p2b1pp/p7/4pb1Q/1nBp4/PNN5/1PP2PP1/2KR3R b - - 0 21,g7g6 h5h7,478,kingsideAttack mate mateIn1 middlegame oneMove
4rk2/pbb3p1/1pn4p/2pB1p2/8/P1P2N1P/1P3PP1/R1B3K1 w - - 1 24,f3h4 e8e1,478,mate mateIn1 middlegame oneMove pillsburysMate
2q2Rk1/1p1rQ1Bp/p5b1/8/2P5/1P2P3/P5PP/6K1 b - - 2 32,c8f8 e7f8,478,endgame mate mateIn1 oneMove
r3k2r/pp1q1pp1/4pnp1/3n2N1/2Q4P/6P1/PP3PB1/2R2RK1 b kq - 0 19,a8c8 c4c8 d7c8 c1c8,478,crushing middlegame short
3r3k/1ppR1r1p/2n2p2/p7/2B5/1P2n1N1/PBP3P1/2K5 w - - 0 24,d7f7 d8d1,478,mate mateIn1 middlegame oneMove
5R2/8/6p1/5k1p/4p2P/6P1/r4PK1/8 b - - 1 39,f5g4 f8f4,478,endgame master mate mateIn1 oneMove rookEndgame
2Q5/5p1k/p2p2p1/1p1Pq3/1P1B3p/3K4/P7/8 b - - 3 40,e5d5 c8h8,478,endgame mate mateIn1 oneMove
4r3/1b3r2/8/1kN5/p2P2P1/P1P5/Q4P1P/6K1 w - - 5 39,a2f7 e8e1,478,endgame mate mateIn1 oneMove pillsburysMate
8/8/8/4K3/6pp/2k4P/8/8 w - - 0 51,h3g4 h4h3 g4g5 h3h2 g5g6 h2h1q,478,advancedPawn crushing endgame long pawnEndgame promotion
1r4k1/pb4pp/8/1ppqRP2/8/2P2NP1/PP5P/4Q1K1 b - - 0 31,d5f3 e5e8 b8e8 e1e8,478,endgame mate mateIn2 short
8/1b4bk/p1qPQ1Np/1pp2p2/6p1/1PN3P1/PP3PP1/6K1 w - - 3 30,g6e7 c6g2,478,endgame kingsideAttack mate mateIn1 oneMove
8/4Q2p/2b3pk/p4p2/1p6/P3BP1q/1P6/6K1 b - - 6 43,h6h5 e7g5,478,endgame mate mateIn1 oneMove
6k1/p4ppp/1p6/1q2Q3/8/1P5P/P4PP1/3R2K1 b - - 0 24,b5e5 d1d8 e5e8 d8e8,478,backRankMate endgame mate mateIn2 queenRookEndgame short
r2Q1k1r/2p1ppbn/2p3p1/p3P2p/2q2B1P/2N2P2/PPP3P1/2KR3R b - - 3 17,a8d8 d1d8,478,backRankMate mate mateIn1 middlegame oneMove
r1b1k2r/ppp2ppp/5B2/8/8/6P1/PbP1PP1P/RN1R2K1 b kq - 0 12,b2a1 d1d8,478,mate mateIn1 middlegame oneMove operaMate
rQ4k1/5ppp/4p3/4P2P/4P3/p3P1P1/PR4K1/2qr4 b - - 1 29,a8b8 b2b8 c1c8 b8c8 d1d8 c8d8,479,backRankMate endgame long mate mateIn3 queenRookEndgame
r4rk1/ppb2ppp/3qpn2/3p2B1/3P4/1NP4P/PP3PP1/R2Q1RK1 w - - 3 15,g5f6 d6h2,479,mate mateIn1 middlegame oneMove
r1b2rk1/p1p2p1p/2p5/3pP1pq/6n1/2NQ2b1/PPP1BPPP/R4RK1 w - - 0 16,f2g3 h5h2,479,kingsideAttack mate mateIn1 middlegame oneMove
5r1k/pR4p1/2p5/4p3/3b2P1/3B3P/P1P5/7K b - - 0 25,f8f3 b7b8 f3f8 b8f8,479,endgame mate mateIn2 pillsburysMate short
6k1/6pp/p3p1qr/P2p4/1pRPpP1P/Q5P1/7K/2R5 b - - 0 34,b4a3 c4c8 g6e8 c8e8,479,crushing endgame queenRookEndgame short
2r2rk1/6pp/1p6/p5P1/3pQ2P/1Pq5/P1B2P2/1KR5 b - - 0 35,g8h8 e4h7,479,endgame mate mateIn1 oneMove
2r2rk1/pb2qppp/1p2p3/3pP3/4n3/2NQP3/PP3PPP/1BR2RK1 b - - 0 15,e4c5 d3h7,479,kingsideAttack mate mateIn1 middlegame oneMove
r5k1/ppp4p/2n3P1/3p4/3P1bP1/2PB4/PP1N4/R1KQq3 b - - 1 20,e1d2 d1d2 f4d2 c1d2,479,advantage middlegame short
2Q5/2pr2kp/1p6/6p1/4ppn1/P6P/1P3PP1/6rK w - - 0 39,h1g1 d7d1,479,endgame mate mateIn1 oneMove
rn3rk1/2q2pb1/b1p1p2p/1p1pP3/p2P1Pp1/2PQ4/PPBN2PP/R2RN1K1 b - - 1 18,h6h5 d3h7,479,mate mateIn1 oneMove opening
1q2r1k1/5pp1/4b2p/2B1b2n/1P1pQ3/P2B4/5PP1/3R1K2 b - - 1 30,h5f4 e4h7,479,mate mateIn1 middlegame oneMove
2b2r1k/2r4p/2p5/5pR1/p1B5/8/PP3P2/2K3R1 b - - 0 28,c7e7 g5g8 f8g8 g1g8,479,endgame mate mateIn2 operaMate short
r1b2rk1/1p2npp1/1qn1p3/p2pP1N1/1b1P4/1P1Q4/PB2BP1P/RN3RK1 b - - 0 15,f7f6 d3h7,479,mate mateIn1 middlegame oneMove
2k3r1/1b1p4/p3p2p/1pp1B3/4PRr1/1P6/1PP2R1K/8 b - - 2 30,h6h5 f4f8 g8f8 f2f8,479,endgame mate mateIn2 short
6k1/p5pp/1p6/2p5/8/P1B2rPb/1PQ4P/4q1K1 w - - 0 26,c3e1 f3f1,479,endgame master mate mateIn1 oneMove operaMate
7k/p2R2p1/1p5p/5B2/8/2P2bP1/PP3P2/4r1K1 w - - 1 29,g1h2 e1h1,479,endgame mate mateIn1 oneMove operaMate
q4rk1/5p2/2p1p1p1/2PpP1p1/1r6/P5Q1/2P1RPPP/6K1 w - - 0 26,a3b4 a8a1 e2e1 a1e1,479,endgame mate mateIn2 short
r7/2R5/6pk/4R2p/8/1p1P4/P1P3PP/7K w - - 0 33,a2b3 a8a1 e5e1 a1e1,479,backRankMate endgame mate mateIn2 rookEndgame short
rnb1k1nr/ppp2p1p/3b4/8/6p1/3P2q1/PPPNP2P/RNBQKB1R w KQkq - 0 9,h2g3 d6g3,479,bodenMate master mate mateIn1 oneMove opening
3r2k1/R5p1/1p5p/3N4/2pr4/8/PP3PPP/R5K1 w - - 0 29,d5b6 d4d1 a1d1 d8d1,479,backRankMate endgame mate mateIn2 short
8/7p/8/3p3r/pR6/4k3/PPP5/2K5 w - - 1 35,b4a4 h5h1,479,endgame master mate mateIn1 oneMove rookEndgame
r1b2rk1/2qnbppp/p3p2B/3p4/6Q1/2N2N2/PP3PPP/R3R1K1 b - - 7 17,d7f6 g4g7,479,kingsideAttack mate mateIn1 middlegame oneMove
3r2k1/ppp2ppp/4bq2/8/6N1/P1P5/1PP1QPPP/4R1K1 b - - 1 18,e6g4 e2e8 d8e8 e1e8,479,backRankMate endgame mate mateIn2 sacrifice short
2Q2r1k/6pp/4Rp2/5q2/P2P4/8/1P4PP/4R1K1 b - - 0 32,f8c8 e6e8 c8e8 e1e8,479,backRankMate endgame mate mateIn2 queenRookEndgame short
5k2/8/4KP2/3R3p/6r1/8/8/8 b - - 6 78,h5h4 d5d8,479,endgame mate mateIn1 oneMove rookEndgame
5r1k/2b2Qpp/2p4q/8/4R3/1P6/5P2/5KR1 b - - 0 36,f8f7 e4e8 f7f8 e8f8,479,endgame mate mateIn2 short
7k/p1p2p1p/2np1N2/2p4R/4PK2/r5Q1/8/8 b - - 0 32,a3g3 h5h7,479,arabianMate endgame mate mateIn1 oneMove
1n3r2/8/1P5k/p3R2p/2pPp3/2P1P3/3B1qPP/3Q2K1 w - - 1 37,g1h1 f2f1 d1f1 f8f1,479,backRankMate endgame mate mateIn2 short
8/8/6P1/7K/pp5P/1P6/k7/8 b - - 0 44,a4b3 g6g7 b3b2 g7g8q,479,advancedPawn crushing endgame master pawnEndgame promotion short
rn4k1/pp3ppp/2p5/8/1P2rP2/P4K2/2P1B2q/R1BQ4 b - - 2 19,e4e6 d1d8 e6e8 d8e8,479,kingsideAttack mate mateIn2 middlegame short
r1bq1rk1/p3bppp/1np1p3/1p2P3/3PQ3/2PB1N2/P4PPP/R1B2RK1 b - - 2 12,b6d5 e4h7,479,kingsideAttack master mate mateIn1 middlegame oneMove
r2qr1k1/1p3pp1/p1n1p2p/2pp4/P1P1nPQ1/1N2P3/1BPP2PP/R3K2R b KQ - 0 15,c6b4 g4g7,479,kingsideAttack mate mateIn1 middlegame oneMove
1r6/8/7R/8/8/k7/2K5/8 b - - 88 99,a3a2 h6a6,479,endgame mate mateIn1 oneMove rookEndgame
r3k1r1/pp2bn1p/1qp2p1n/3p1b2/5P2/2NP3P/PPPBQ3/2K1RBR1 b q - 6 18,g8g1 e2e7,479,mate mateIn1 middlegame oneMove
3kr3/ppp1r3/8/2pP1Q2/8/5P2/P2n2PP/2RRq2K w - - 5 30,d1e1 e7e1 c1e1 e8e1,479,backRankMate endgame mate mateIn2 short
r4rk1/pbq1bppp/1pn1pn2/2p1P1N1/5P2/2P2NP1/PPQ3BP/R1B2RK1 b - - 0 14,f6d5 c2h7,479,kingsideAttack mate mateIn1 middlegame oneMove
r1bq1rk1/p4ppp/2nbp3/1p6/2pPQ3/P1P2N2/1PB2PPP/R1B1K2R b KQ - 0 12,c8d7 e4h7,479,kingsideAttack mate mateIn1 oneMove opening
2r1k1r1/5p2/4pBp1/p2NP3/1qpn2Qp/7P/1P3PP1/5RK1 b - - 1 28,e6d5 g4c8,479,hangingPiece master masterVsMaster mate mateIn1 middlegame oneMove
r4rk1/1b2bppp/pnq1p3/1p2PP2/2pP2Q1/2N1n1N1/PPB3PP/R1B2RK1 w - - 1 18,c1e3 c6g2,479,kingsideAttack mate mateIn1 middlegame oneMove
r3kb1r/1b1nqppp/p3p3/1p1pP3/3B4/1B3N2/P1Q2PPP/2R2RK1 b kq - 3 18,a8c8 c2c8 b7c8 c1c8,479,advantage middlegame short
2q3k1/2p2pp1/p6p/8/2Q2P2/7P/PPPR1PP1/1K2r3 w - - 1 25,d2d1 e1d1,479,backRankMate endgame hangingPiece mate mateIn1 oneMove
r3r1k1/p4ppp/2p1b3/3B4/4R3/P7/1P3PPP/4R1K1 b - - 0 22,e6d5 e4e8 a8e8 e1e8,479,backRankMate endgame mate mateIn2 short
4r1k1/pp2qppp/1np5/5Q2/2PP4/1PN5/P4PPP/3R2K1 w - - 0 21,f5f3 e7e1 d1e1 e8e1,479,backRankMate endgame mate mateIn2 sacrifice short
rn1R2k1/pp3p1p/2p1r1p1/8/2P2nB1/2B4P/PP3PP1/5RK1 b - - 2 19,e6e8 d8e8,479,hangingPiece kingsideAttack mate mateIn1 middlegame oneMove pillsburysMate
r4r1k/ppp3pp/3p4/4n3/2P2p2/1N2Q1P1/P4R1P/5RK1 b - - 0 22,f4e3 f2f8 a8f8 f1f8,479,backRankMate endgame mate mateIn2 short
r2qkb1r/pp1np1p1/2p2npp/8/2BP4/3Q2N1/PPP2PPP/R1B1K2R b KQkq - 1 10,f6d5 d3g6,479,mate mateIn1 oneMove opening
