FEN,Moves,Rating,Themes
8/8/4p1p1/3pP1k1/p1pPp3/P1P1P1K1/6P1/8 b - - 0 33,g5f5 g3h4 g6g5 h4h5 g5g4 h5h6,2679,crushing defensiveMove endgame long pawnEndgame
r5k1/1b3pp1/pbp1rn1p/1p3Q2/6Nq/7P/PP3PP1/1B1RR1K1 b - - 5 27,f6g4 f5h7 g8f8 e1e6 h4f2 g1h1 f7e6 h7h8 f8e7 h8g7 f2f7 d1d7 e7d7 g7f7,2679,advantage attraction deflection fork middlegame veryLong
3k4/1R2N3/3p4/1p1PpP2/1P3pp1/7r/5K2/8 w - - 0 46,e7g6 g4g3 f2f3 e5e4 f3e4 g3g2 g6f4 g2g1q,2679,advancedPawn crushing endgame exposedKing promotion veryLong
r4b1r/2q2k2/1RB2n1p/3pp1p1/4b1P1/3Q1N1P/P1P2P2/1R4K1 w - - 0 22,c6a8 e4d3 b6b7 c7b7 b1b7 f8e7 f3e5 f7e6 e5d3 h8a8,2679,advantage middlegame trappedPiece veryLong
2Q4k/2p3b1/3p1qpp/3rp3/8/P4BPP/3r1P2/1RR3K1 b - - 5 29,h8h7 b1b8 h6h5 c1c7,2679,advantage middlegame quietMove short
8/5p2/p3k2p/1p1p2p1/2PP2P1/PP1K2P1/8/8 b - - 0 40,f7f5 c4d5 e6d7 g4f5,2679,crushing endgame pawnEndgame short
8/p4K2/6p1/P7/1P2knP1/8/7P/8 b - - 0 44,e4f3 b4b5 f3g4 f7e7 f4d3 e7d6 d3b4 d6c5,2679,crushing endgame knightEndgame quietMove veryLong
r3k3/p1q1b1Q1/5p2/2PpP3/1p6/5NP1/PP1N2P1/n2K4 b q - 0 21,f6e5 g7g8 e7f8 g8e6 c7e7 e6c6,2679,crushing exposedKing long middlegame
rnbqk2r/pp3pbp/3pp3/6NQ/2B1P3/2N5/PP3PP1/R1B1K3 b Qkq - 0 11,d8f6 c3b5 f6g6 b5d6,2679,advantage middlegame short
3r1k2/p6p/3b4/1B3q2/2p1bP2/PP2Q1P1/2P4P/1RK2R2 w - - 0 33,b5c4 d6a3 b1b2 f5f6 c2c3 e4d3,2679,advantage long middlegame pin
8/8/1p4p1/p1p1k2p/2P1pp2/1K2P2P/PP3PP1/8 w - - 0 35,b3a4 h5h4 e3f4 e5d4 a4b5 d4d3 b5c6 d3e2 c6d5 e2f1 d5e4 f1g2 f4f5 g6f5 e4f5 g2h3,2679,crushing defensiveMove endgame pawnEndgame quietMove veryLong
8/8/5k2/1pB1p3/1Pb3PK/3p1P2/3R4/5r2 w - - 1 46,c5f2 f1f2 d2f2 e5e4,2679,crushing endgame sacrifice short
r2qk2r/pp2bpp1/2p2n1p/4Nb2/5B2/1PNP1Q1P/1PP3P1/R4RK1 w kq - 0 15,f4h6 h8h6 f3f5 d8d4 g1h1 h6h5,2679,advantage long middlegame
1r2q2k/1b4rp/p2PBQ2/1p2N3/3P4/P7/1P3PPP/6K1 b - - 2 27,e8f8 e5f7 f8f7 e6f7 b7g2 f2f3,2679,crushing defensiveMove long middlegame
8/5p2/4pPpp/1k2P3/2p3PP/1P6/1K6/8 w - - 0 42,b2c3 c4b3 c3b3 g6g5 h4h5 b5c5,2679,crushing defensiveMove endgame long pawnEndgame
r7/pb4pk/1p2R3/5p1q/6p1/4BnP1/P1B2PQP/7K b - - 0 31,f3h2 e6h6 h5h6 c2f5 g7g6 g2b7,2679,advantage deflection long middlegame sacrifice
5rk1/1p4pp/pq1bp2r/3p4/1P1N1P2/P6P/2PQ2P1/4RR1K b - - 2 24,e6e5 d4f5 f8f5 d2d5 g8h8 f4e5 f5f1 e1f1,2679,crushing discoveredAttack middlegame sacrifice veryLong
8/P4p2/2N3pp/5k2/2B5/r3p2P/6PK/8 w - - 0 44,c4d5 e3e2 c6d4 f5e5 d4c2 a3a7 d5f3 a7a2,2679,advancedPawn crushing defensiveMove endgame veryLong
8/p1K4p/1p6/3Bk1p1/2P5/P5P1/4b2P/8 w - - 4 37,c7b7 b6b5 c4b5 e5d5 a3a4 e2d1,2679,bishopEndgame crushing deflection endgame long master
3bk3/8/2P1p3/pp2B3/5P2/3K4/P7/8 b - - 0 48,d8b6 e5d6 a5a4 d3e4 b5b4 d6b4,2679,bishopEndgame crushing endgame long quietMove
8/8/p1p1k2p/1P2P1pP/3NK1P1/1p4b1/8/8 b - - 1 45,e6e7 e4d3 c6b5 d4f5 e7e6 f5g3,2679,crushing endgame exposedKing fork long
2k5/pp6/2p5/8/3Pp1qr/1Q2P2b/PP3P1R/R6K w - - 0 30,a1g1 g4f3 g1g2 h3g2 h1g1 g2h3,2679,crushing defensiveMove endgame exposedKing long
8/p7/6p1/2p1k2p/2Pp1pP1/1P1P1K2/P6P/8 w - - 0 30,g4g5 h5h4 f3g4 f4f3 g4f3 e5f5 b3b4 c5b4 c4c5 f5e5 c5c6 e5d6,2679,crushing endgame pawnEndgame quietMove veryLong
8/2R2kb1/q3r2p/P1p3p1/2P2p2/3Q3P/5PPK/8 b - - 6 43,e6e7 d3d5 f7e8 c7c6 a6c6 d5c6,2679,advantage endgame long
8/8/1KQ3pk/2PP1p1p/7P/b4P2/P3q3/8 b - - 2 46,e2f3 d5d6 f3f2 d6d7 f2d4 b6c7 a3b4 c6b5,2679,advancedPawn crushing endgame veryLong
8/p7/1p1k3p/2n1p1p1/4P3/2P1K1P1/P1B4P/8 w - - 3 33,c2b3 c5b3 a2b3 g5g4 h2h3 g4h3,2679,crushing endgame long quietMove
6k1/6p1/p5qp/3rp3/2P5/P5B1/3nQ1PP/4R1K1 b - - 0 34,d5d3 e1d1 g6d6 g1h1,2679,crushing defensiveMove endgame master short
8/2p5/1p1p2K1/2kn4/P3p3/2b3Q1/2P4P/8 w - - 1 34,g3f2 e4e3 f2g1 c5c6 g1g4 e3e2,2679,advancedPawn crushing defensiveMove endgame long
8/5p2/8/p1pKPk2/P6p/2P5/7P/8 w - - 0 41,h2h3 c5c4 e5e6 f7e6 d5c4 e6e5,2679,crushing defensiveMove endgame long pawnEndgame quietMove
8/8/p1pk2pp/P2p1p2/1P1K1P2/6P1/2P3P1/8 b - - 0 32,g6g5 f4g5 h6g5 g3g4 f5f4 c2c3 d6e6 d4c5,2679,crushing endgame pawnEndgame quietMove veryLong zugzwang
5r1k/R7/1p6/3B2pp/2Pb2p1/3P2K1/P6P/8 w - - 0 41,h2h3 d4e5 g3g2 g4h3 g2h3 f8f2,2679,crushing endgame long
1r5r/2p2ppp/Q5b1/5kq1/4p3/2P5/P1PR1PPP/2K3NR b - - 2 17,g5g2 d2d5 f5g4 a6e2 g4h4 e2e1,2680,advantage long middlegame
7k/8/8/4q2p/4p1p1/P1Np1rP1/1P3P2/3R1QK1 w - - 0 43,f1e1 e4e3 d1d3 e3f2 e1f2 f3d3,2680,advancedPawn crushing discoveredAttack endgame fork long
2r1r1kb/1p1n3p/5pp1/pp1Rn3/5B1P/2Q5/PP3PP1/2K1R3 w - - 1 26,d5d7 b5b4 c3c7 c8c7 d7c7 e5d3,2680,advantage long middlegame pin
3r2k1/2p1n1b1/1p2q2p/p3p3/B1P1Pp1N/BP1r1P1b/P3RQ1K/6R1 b - - 8 27,g8h7 a3e7 e6e7 h2h3 g7f6 f2g2,2680,master middlegame
r3r1k1/pp3pp1/3b3p/2pN1q2/2Pn2b1/3P1NP1/PP3PBP/R2Q1RK1 w - - 1 17,d5e3 f5f3 g2f3 g4f3 d1f3 d4f3,2680,advantage kingsideAttack long middlegame sacrifice
4r1k1/1p2P2p/p1p2Q2/2P2R2/Pr4q1/6P1/6BP/7K b - - 0 30,g4g7 g2d5 c6d5 f5g5 g7g5 f6g5,2680,crushing endgame long pin sacrifice
8/p4p2/7p/2K1k1p1/P7/4P1PP/8/8 w - - 3 40,a4a5 f7f5 a5a6 g5g4 h3h4 e5e4,2680,crushing endgame long pawnEndgame quietMove
5k2/1p3Np1/p2b1np1/3p3r/3q4/P4PP1/1P2Q2P/4RBK1 w - - 0 27,g1g2 d6c5 h2h4 d4g1,2680,advantage master middlegame short
3r4/ppp2k2/2P5/4p1n1/P5p1/3P1qP1/2Q2P2/R5KR w - - 3 31,c6b7 g5h3 h1h3 g4h3 c2c4 f7g7 c4e4 h3h2 g1h2 d8h8,2680,advancedPawn attraction crushing endgame veryLong
8/2R5/6k1/8/1p4p1/1Pb2pK1/8/8 w - - 10 65,c7c6 g6f5 c6c5 c3e5 g3f2 f5e4 c5c4 e5d4 f2g3 e4e3,2680,crushing defensiveMove endgame exposedKing veryLong
8/5p2/4p3/3p3P/k5P1/np3PK1/1Rr5/2B5 b - - 3 46,c2b2 c1b2 a3c4 b2a1 a4a3 h5h6 a3a2 a1c3 b3b2 c3b2,2680,crushing endgame quietMove veryLong
8/8/1p3p1p/6P1/kP2bP2/2K3P1/2N5/8 b - - 0 53,e4c2 g5h6 c2h7 c3d4 a4b4 g3g4 b4b5 d4d5 h7g8 d5d6,2680,advantage bishopEndgame defensiveMove endgame quietMove veryLong
8/P4p2/6p1/4Pp1p/4bPkB/6P1/2p5/2K5 b - - 15 57,g6g5 f4g5 f5f4 e5e6 f7e6 g5g6,2680,bishopEndgame crushing endgame long master
8/p1Q1R1b1/1p4pk/5r1n/3P4/2P2qB1/PP5P/R5K1 w - - 2 28,a1e1 h5f4 g3f4 f5f4 e7e3 f4g4,2680,advantage long master middlegame quietMove
8/3k4/pK6/P2P4/2P4B/8/r7/8 b - - 11 55,d7d6 h4g3 d6d7 b6a6 a2b2 g3e5,2680,crushing endgame long
8/pp2rkpQ/1b2pq1p/8/4R3/1B4nP/P4PP1/4R1K1 w - - 16 30,e4e6 f6f2 g1h2 e7e6 b3e6 f7f6 h7b1 f2f4,2680,crushing defensiveMove intermezzo master middlegame veryLong
r4rk1/p4ppp/8/1pp1N3/q2pPB2/8/4K2P/2Q3R1 b - - 5 26,c5c4 g1g7 g8h8 f4h6 a4a2 e2f3,2680,crushing defensiveMove long middlegame quietMove
2r3k1/5pp1/1q5p/1p1R4/1Q3P2/P6P/6P1/7K w - - 2 34,b4b5 c8c1 h1h2 b6g1 h2g3 g1e3 g3g4 g7g6,2680,crushing defensiveMove endgame veryLong
6k1/5n2/p4Qp1/5p1p/2N4P/1P3PP1/P4q1K/8 w - - 6 45,h2h3 f2g1 f6g6 g8f8 g3g4 h5g4,2680,crushing endgame long
r4k1r/1b4pp/p1q1p3/2p2p1Q/2PpN2R/PP3PP1/7P/R5K1 b - - 0 23,f5e4 h4f4 f8e7 h5g5 e7d6 f4f7,2680,advantage long middlegame
3R4/5ppk/5r1p/8/3Q3P/6P1/5P1K/4q3 w - - 1 37,d4d3 g7g6 f2f4 f6e6 d8d7 h6h5,2680,advantage defensiveMove endgame long quietMove
Q7/5ppk/4p3/4P2p/5P1K/6PP/4q3/8 b - - 0 44,f7f6 e5f6 g7f6 a8f8,2680,crushing endgame master queenEndgame short
5kn1/pBr2p2/Kp2pP2/4P3/N1pb3Q/6P1/3r4/8 b - - 2 40,c4c3 h4h8 d4c5 a4c3,2680,advantage middlegame short
8/8/3b4/8/1p4kp/1P1K4/2N3P1/8 w - - 3 58,d3e4 g4g3 c2e3 g3f2 e3f5 d6g3,2680,clearance crushing defensiveMove endgame long
8/1pp5/p5p1/6Kp/3k4/1P5P/P5P1/8 w - - 0 39,g5g6 h5h4 g6h5 c7c5 h5h4 b7b5 h4g3 c5c4 g3f2 d4d3,2680,crushing defensiveMove endgame pawnEndgame quietMove veryLong
r2q1rk1/p3Rnb1/2p3p1/6Qp/1p6/1BN4R/PPP3PP/6K1 w - - 0 22,g5g6 d8e7 c3e4 g8h8 h3h5 f7h6,2680,advantage defensiveMove hangingPiece long middlegame
R7/5r2/1P6/7k/4K1p1/P6p/2P5/8 w - - 1 44,c2c4 f7h7 b6b7 h7b7 e4f4 b7f7 f4g3 f7f3,2680,crushing endgame master quietMove rookEndgame veryLong
8/2p2p2/p2k3p/Ppp2P2/2P1KP1P/1P6/8/8 b - - 0 32,b5b4 e4f3 h6h5 f5f6 d6e6 f3e4 e6f6 f4f5,2680,crushing defensiveMove endgame pawnEndgame veryLong zugzwang
5rk1/p5p1/2p5/2P5/Np2b3/1P2P1QP/P1P1q3/1KR5 w - - 1 31,a4b2 f8f1 b2d3 e4d3 c2d3 f1f2 g3f2 e2f2,2680,crushing endgame quietMove veryLong
8/5p2/8/2kP1PK1/2P5/7P/8/b7 b - - 7 52,c5c4 d5d6 a1c3 d6d7 c3a5 g5f6 c4d5 f6e7 f7f6 e7f7,2680,advancedPawn bishopEndgame crushing endgame veryLong
r2k4/ppp1R3/5nQB/2nP4/2PN4/1PK4P/5PP1/q7 w - - 3 28,c3b4 f6d5 c4d5 a1d4 b4a3 d4a1,2680,crushing long middlegame
8/1p4kp/6r1/p2P4/2P2p1Q/P3q3/1P2r1PP/3R2RK w - - 13 37,d1e1 f4f3 e1e2 e3e2 h4h3 f3f2,2680,advancedPawn crushing endgame long
8/1p5p/4K1p1/3p2P1/1P1P2P1/1k6/8/8 b - - 0 50,b3b4 e6d5 b7b5 d5e5 b4c4 d4d5 b5b4 d5d6 b4b3 d6d7 b3b2 d7d8q b2b1q d8d5 c4c3 d5d4,2680,advancedPawn crushing endgame pawnEndgame promotion quietMove veryLong
1r2brk1/2p1n1bp/3q2p1/3PNp1P/pp3Q2/P1N5/BPP2PP1/2K1R2R w - - 0 22,h5g6 b4c3 f4h4 e8g6,2680,advantage intermezzo middlegame short
r7/1b6/pq3pp1/1p4k1/8/P5Q1/1PP3PP/4R2K b - - 7 33,g5h6 g3h4 h6g7 e1e7 g7f8 e7b7 b6b7 h4h8 f8f7 h8h7 f7e8 h7b7,2680,crushing endgame sacrifice skewer veryLong
2k3rr/p1p1qp2/1pP5/BP1p4/Q2P3p/6P1/P3NP1P/5RK1 b - - 0 22,e7e2 a5b6 h4g3 a4a6 c8d8 b6c7 d8e7 a6a3 e7e8 c7g3,2680,advantage clearance endgame queensideAttack veryLong
r7/pp1Q4/2p2k1r/8/2PPBq2/8/PP3P2/5KR1 b - - 2 26,a8h8 d7g7 f6e6 e4f3 f4c1 f1e2 c1b2 e2d3 b2a3 d3e4 a3e7 g7e5 e6d7 g1g7,2680,clearance crushing endgame exposedKing pin veryLong
rn2kb1r/pb3ppp/1p2p3/1B2N1q1/3P4/1QP5/P4PPP/R3K2R b KQkq - 1 13,e8e7 b3c4 b8c6 b5c6,2680,crushing middlegame short
1r4k1/2r5/2p1pPQ1/4P3/3P4/p7/5P2/6K1 b - - 0 42,g8f8 g6h5 f8g8 h5g4,2680,advantage endgame master queenRookEndgame quietMove short
Qn2r3/p5pk/2p2p1p/2q5/P4PP1/2P4P/6bK/R1B2R2 w - - 0 22,c1a3 c5c3 h2g2 e8e3,2680,crushing middlegame sacrifice short
2r3k1/pp4p1/2p3N1/1P1nP2p/6b1/P2B1q2/1PKQ1P2/4R3 w - - 6 30,b5c6 g4f5 d3f5 f3f5 d2d3 c8c6,2680,crushing fork long middlegame pin
4kr2/b2r2pp/8/p2np3/Q1P5/6P1/7P/RN3K1R w - - 1 28,f1g2 d5e3 g2h3 f8f6 c4c5 g7g5 a4d7 e8d7 h1d1 e3d1,2680,crushing middlegame quietMove veryLong
2k5/p1p5/1p3p2/2p3p1/1P5p/4BP2/P2Q1KPq/8 w - - 0 32,b4c5 h4h3 d2d5 h2g2 f2e1 h3h2 d5g8 c8b7 c5c6 b7a6 g8c8 a6b5 c8f5 b5a4 f5e4 a4a5 e3d2 g2d2 e1d2 h2h1q,2680,advancedPawn advantage endgame promotion veryLong
r4r2/p1pp2Q1/1p1k2Bp/3p3P/2n2q2/P1P5/K1P2PP1/3R3R w - - 0 22,d1d5 d6d5 h1d1 d5c5 d1d7 a8c8,2680,advantage defensiveMove hangingPiece long middlegame
rq3rk1/6pp/Pn2p3/QNppn3/8/1P2P3/P4PPP/R1B1K2R w KQ - 0 17,a6a7 e5d3 e1e2 f8f2 e2d3 c5c4 d3c3 d5d4,2680,crushing middlegame sacrifice veryLong
r3r1k1/ppp1qppp/5n2/4P3/8/2Q1B3/PPP4P/2KR2R1 b - - 0 19,e7e5 e3d4 e5f4 c1b1 a8d8 g1g7 g8f8 g7g1,2681,advantage defensiveMove middlegame veryLong
7R/2k5/8/4p2P/4K3/2r5/8/8 b - - 0 48,c7d6 h5h6 c3c7 e4f5,2681,crushing endgame rookEndgame short
3Q1k2/2p4p/2q5/4pP2/6P1/pPp5/b1B5/2K5 b - - 0 41,f8g7 d8e7 g7g8 g4g5 c6d6 e7e8,2681,crushing endgame long master quietMove
r5k1/p4p1p/3Q2P1/q1p5/2Pp4/5N2/Pr3PK1/R7 b - - 0 27,h7g6 d6e5 a5c3 a1h1 b2f2 g2f2,2681,advantage endgame long quietMove
r2qr3/ppp1b3/2n5/3P2B1/2k2Qb1/8/PP2N1PP/R5K1 b - - 0 23,c4b5 e2c3 b5b6 f4c4 e7c5 g1h1,2681,crushing defensiveMove long middlegame
1r4k1/p5pp/5q2/3P4/5n2/b1P2Q2/PP5P/1K1R1R2 w - - 1 29,f3f4 f6g6 b1c1 b8b2,2681,advantage endgame master pin short
1nk3r1/1pp5/4q3/1P2p1pn/1Q1pPp2/P2P1P2/8/2RBKN2 b - - 4 33,h5g3 f1g3 f4g3 d1b3 e6f6 b3g8 f6f3 g8e6,2681,crushing middlegame skewer veryLong
1nkr4/1p2q3/1Pp1N3/3pPp2/P2P2P1/2QBP1p1/8/R1B2RKr w - - 1 29,g1g2 h1h2 g2f3 f5g4 f3f4 e7e6 d3f5 d8f8 f4g3 f8f5,2681,crushing exposedKing middlegame pin veryLong
r2q1r1k/p1p3p1/3bB2p/2p5/8/2Q5/PPPB1PPP/R5K1 w - - 1 17,d2h6 d8f6 c3f6 f8f6 e6d5 c7c6,2681,advantage fork long middlegame
8/7p/p5p1/4kp2/1PK3P1/7P/P7/8 w - - 0 38,a2a4 f5f4 b4b5 a6b5 a4b5 g6g5 c4c5 e5e6,2681,crushing defensiveMove endgame pawnEndgame quietMove veryLong
8/7k/p1p5/4B1PP/1P3K2/8/4r3/8 b - - 0 55,e2f2 f4g4 a6a5 b4a5 f2a2 e5c7 a2a4 g4f5,2681,crushing defensiveMove endgame master quietMove veryLong
r1bqr1k1/1pp2ppp/p1n5/6N1/2Q1p3/2P5/P1P2PPP/R1B1K2R b KQ - 1 13,e4e3 c4f7 g8h8 f7h5 e3f2 e1f1 e8e1 f1f2 d8f6 f2e1,2681,crushing middlegame veryLong
8/8/2p4p/p5p1/2PNbkP1/1P3p1P/P4K2/8 w - - 1 39,a2a3 f4e5 d4f5 e4f5 g4f5 c6c5,2681,crushing defensiveMove endgame long
8/p4kB1/Pp5p/6pP/2P1p1P1/b3P3/5K2/8 w - - 7 41,g7h6 a3e7 f2e1 f7g8 e1d2 g8h7 d2c3 e7f6,2681,bishopEndgame crushing endgame quietMove veryLong
r5k1/6pp/p3Np2/1p1P1b2/3n2n1/P1NP3P/BB1Q1PPq/4K3 w - - 1 25,e6d4 h2g1 e1e2 a8e8 c3e4 g1f2 e2d1 g4e3,2681,crushing middlegame pin veryLong
8/1k1n4/1p3p2/pKpPp2p/P3P2P/1PB1P3/8/8 b - - 2 42,d7b8 c3a5 b6a5 b5a5 c5c4 b3c4,2681,crushing endgame long master
r7/pp2b1k1/1qpp4/3Pp1p1/2P1Ppbr/2B2Q1P/PP3PPK/R2BR3 w - - 0 27,f3d3 g4h3 g2h3 b6f2 h2h1 a8h8,2681,crushing defensiveMove long middlegame
8/8/r3p1p1/P1Rp1k2/1P1KpP1p/6PP/2P5/8 w - - 0 43,c2c4 h4g3 d4e3 g3g2 e3f2 e4e3 f2g2 f5e4 c4d5 e6d5,2681,advancedPawn crushing endgame rookEndgame veryLong
8/8/1r2kp1p/1p1RP1p1/p1p1K1P1/P1P4P/1P6/8 w - - 0 40,d5d6 b6d6 e5d6 e6d6 e4f5 d6d5 f5f6 d5e4 f6g6 e4d3 g6h6 d3c2 h6g5 c2b2,2681,crushing endgame rookEndgame veryLong zugzwang
8/5p2/5N2/p3PKP1/1bp4k/8/P7/8 w - - 0 56,g5g6 f7g6 f5e4 c4c3 e4d3 h4g5,2681,crushing endgame long
3q3k/1b4pp/p2br3/1p6/2p1P3/P6P/BPP1Q1P1/R4RK1 w - - 0 26,b2b3 e6e4 e2f2 d8e7 a1d1 e4e2 f1e1 e2f2 e1e7 f2g2 g1f1 d6e7,2681,advantage kingsideAttack middlegame quietMove veryLong
4r3/8/2PR4/1p1p4/3Pk3/4pp2/4K3/2B5 w - - 0 44,e2e1 e4d3 c1e3 e8e3 e1f2 d3d4,2681,crushing endgame exposedKing long
r2rb1k1/1p2bpp1/p1n4p/4PR2/4R3/1N1B4/q1PQ2PP/6BK b - - 0 22,c6b4 e4g4 b4d3 d2h6,2681,advantage master middlegame pin sacrifice short
5rk1/3b1r2/1pn4Q/p2p3P/P2PpP2/2P4q/1P3P1N/R2BR1K1 w - - 3 30,g1h1 f7g7 e1g1 g7g1 h1g1 f8f7 f4f5 d7f5,2681,advantage exposedKing middlegame quietMove veryLong
8/Q4pk1/4p1p1/3pq2p/P2nn3/7P/5PP1/2R2BK1 w - - 1 28,a4a5 e5f6 f2f3 d4f3 g2f3 f6g5 f1g2 g5c1,2681,advantage endgame fork master sacrifice veryLong
k2r4/1pq1Np2/p3bP2/3p4/1R1Q4/P6p/1PP4P/1K6 w - - 0 34,b4b6 c7h2 e7c6 h2c7 c6d8 h3h2 d4h4 c7b6 d8e6 b6g1,2681,advancedPawn crushing endgame sacrifice veryLong
3k4/2r4R/p1p2p2/1p2p3/1P2P2P/P1r1PK1B/8/8 w - - 2 43,h7c7 d8c7 h4h5 c3a3 h5h6 a3d3,2681,advantage endgame long
2r5/pp5p/6pk/2P1p1p1/3p4/5R2/PP2QPKP/1q6 b - - 11 34,e5e4 f3h3 h6g7 e2b5 c8f8 b5b7 f8f7 h3h7 g7h7 b7f7,2681,attraction crushing deflection endgame veryLong
r2k2r1/p2q3p/5b1Q/8/3p4/5PB1/PP4PP/3R2K1 b - - 4 33,f6h8 d1e1 g8e8 e1c1 d7e6 h6g5 h8f6 g5a5 d8e7 c1e1,2681,advantage exposedKing master middlegame pin quietMove veryLong
6k1/6pp/p2b1r2/2pP1p2/P3rPq1/2PQ3R/1P1B2PP/R5K1 w - - 9 28,d3a6 d6f4 d5d6 f6d6 a6a8 g8f7,2681,advantage defensiveMove fork long middlegame
5r1k/3rb1pp/2N5/p6q/1n2np2/1P2P1P1/PBQ2PBP/R2R2K1 w - - 6 28,c2e4 d7d1 a1d1 h5d1 g2f1 b4c6 e3f4 f8c8,2681,advantage defensiveMove middlegame veryLong
r2qk2r/1pp2pp1/p1bp4/2b4p/4n2N/1P2P3/PBPP1PPP/RN1Q1RK1 w kq - 2 11,b2g7 h8h7 g7b2 d8h4,2681,advantage opening short
8/1p2p3/1k1p4/p3p3/2P1P1B1/2P1P2p/7K/8 w - - 0 43,g4d7 b6c5 d7b5 e7e6 h2h3 d6d5 e4d5 e6d5,2681,bishopEndgame crushing endgame quietMove veryLong
6k1/3b1pp1/p3p2p/1p1pP2Q/n2P1B1N/5RP1/1qr2P1P/6K1 b - - 5 33,c2c1 g1g2 c1c3 f4c1 c3f3 c1b2,2681,advantage long middlegame
2kr1b1r/Bp1n2p1/2B5/3p1R2/8/1NQPK1q1/PPP3P1/R7 w - - 4 24,f5f3 d8e8 e3d2 g3g2 a7f2 g2g5 f2e3 e8e3 f3e3 h8h2 d2d1 g5e3,2681,crushing deflection fork middlegame veryLong
rnbqkbn1/7r/1P6/3P4/P7/8/6PP/RNBQKBNR w KQq - 7 21,g2g4 f8b4 e1f2 d8h4 f2g2 c8g4,2682,advantage exposedKing long opening
8/3R1pk1/4P1p1/6K1/2r2P1p/8/8/8 b - - 0 57,h4h3 d7f7 g7g8 f7f6 h3h2 f6g6 g8f8 g6h6 c4c1 h6h2,2682,crushing endgame rookEndgame veryLong
5rk1/1pb1q1p1/p3P2p/4P3/1P2Q1N1/P6r/5P2/2R2RK1 w - - 0 33,e4g6 e7h4 g4h6 g8h8 g6g2 g7h6 e6e7 h3h1 g2h1 f8g8,2682,advantage middlegame sacrifice veryLong
8/2Pr2p1/4k1p1/2r1B1P1/5P2/5K2/4R2P/8 b - - 2 47,e6f5 e5d6 c5c3 e2e3 c3e3 f3e3,2682,crushing defensiveMove endgame long master masterVsMaster
7k/3b1Qp1/2nq3p/4p3/1p6/1P1Pp1P1/rB4BP/5RK1 w - - 2 31,g2c6 d7c6 f7f8 d6f8 f1f8 h8h7 b2e5 a2d2,2682,crushing middlegame veryLong
r1bq1rk1/4p3/3pP1N1/2p2P2/1pP1P1n1/2bBB3/Pp1Q4/1R2K2R b K - 0 25,g4e3 e1e2 c3d2 b1g1 f8f7 h1h8,2682,clearance crushing long middlegame quietMove sacrifice
r3k2r/3qnpbp/2n1p1p1/p1p1P3/1p6/2PP1NN1/PP4PP/R1BQ1R1K b kq - 0 14,c6e5 c1h6 e8g8 h6g7,2682,advantage middlegame short
r5k1/pp2n1pp/3p3P/2pPp3/P3Q3/1qP1P3/1P4P1/5RK1 b - - 0 22,g7g6 e4g4 b3d5 c3c4 d5f7 f1f7,2682,advantage endgame long
8/8/Rp1r4/2p3K1/5p2/1PP1k3/1P4P1/8 w - - 5 38,a6a4 d6d2 a4f4 d2g2 g5f5 g2b2 b3b4 b2h2 f4g4 e3d3,2682,crushing endgame master quietMove rookEndgame veryLong
1r3r1k/3p3P/1p4q1/pN4P1/P1p1p1Q1/2P2pb1/1P2KB2/3R3R w - - 0 35,e2e3 g3f4 g4f4 f8f4 f2g3 f4f5,2682,advantage long middlegame
1r4k1/4ppb1/p2p4/q1pP2NR/2P1P3/2N1Q3/P1K2P2/8 w - - 1 24,e3d3 g7c3 d3c3 a5a2 c2d3 f7f6,2682,advantage capturingDefender exposedKing long middlegame
4r1k1/2qb1ppp/3p4/1ppP2N1/8/P2Q3P/5PP1/2R3K1 b - - 3 24,h7h6 d3h7 g8f8 h7h8 f8e7 c1e1 d7e6 h8g7,2682,advantage endgame pin veryLong
8/8/8/6kp/5p2/5K1P/5P2/8 w - - 2 53,h3h4 g5f5 f3g2 f5e4 g2f1 e4f3 f1e1 f3g4,2682,crushing defensiveMove endgame pawnEndgame veryLong zugzwang
1kbr1b1r/p1p5/1P1p1n2/3Pqp2/2Q5/2N3P1/1PP2P1p/R4R1K b - - 0 25,a7b6 a1a8 b8a8 c4c7 c8a6 f1a1 e5e1 a1e1,2682,crushing deflection middlegame pin sacrifice veryLong
r2r1bk1/ppq2p1p/2p3p1/3BP3/8/1P4Q1/PB2N2P/1b3R1K b - - 0 27,b1f5 e5e6 f8d6 e6f7 g8f8 g3g5 c6d5 f1f5 c7c2 g5f6,2682,advancedPawn crushing kingsideAttack middlegame veryLong
6k1/8/8/3p1PKP/3B4/5b2/p7/8 b - - 0 48,f3e4 g5g6 a2a1r d4a1 d5d4 h5h6 e4f5 g6f5 g8h7 f5g5 d4d3 a1c3,2682,bishopEndgame crushing defensiveMove endgame veryLong
q5k1/p1Q2p1p/6p1/2P5/8/6P1/6P1/5K2 b - - 0 32,a7a5 c5c6 a5a4 c7d7 a8a6 f1g1 a6b5 d7d8 g8g7 d8d4,2682,crushing defensiveMove endgame queenEndgame veryLong
2r2rk1/1b2bp2/p3p2Q/1p1p2PP/4Pq2/1PN5/1PP5/1K1R2R1 b - - 2 21,d5d4 c3e2 f4e3 d1d3 e3e4 g5g6,2682,crushing long middlegame
1R1R4/p7/1k4q1/4p3/4p3/1P6/K7/8 b - - 6 52,b6a6 a2b2 g6g2 b2a3,2682,crushing defensiveMove endgame queenRookEndgame short
