FEN,Moves,Rating,Themes
8/p1p5/1p1p1B2/3P1qPk/4n3/8/6K1/3R3R b - - 3 44,h5g4 h1f1 e4f6 f1f5 g4f5 g5f6,2412,crushing endgame long
2kr3r/ppp1qppp/8/8/2Qn1B2/2n2B2/PPP2PPP/RN2K2R w KQ - 1 14,e1f1 e7e1 f1e1 d4f3 g2f3 d8d1,2412,attraction clearance long mate mateIn3 middlegame sacrifice
r3k2r/pp3p2/7p/3pPQ2/2p2pP1/2P2B2/Pq4PK/5R2 b kq - 1 25,b2c3 f3d5 c3g3 h2g1,2412,crushing endgame short
2k5/1p4p1/p6p/2q5/2P5/6P1/PP1P2QK/R1B1r3 w - - 3 26,g3g4 c5d6 h2h3 d6d3,2412,advantage endgame short
3n4/1p1P4/p7/2k1N3/P7/4p2P/3r4/4R2K b - - 3 45,c5d4 e5f3 d4d3 f3d2 e3d2 e1g1,2412,crushing defensiveMove endgame fork long
3r2k1/pp2P3/2pN1P2/5K2/8/1P6/P7/7r b - - 0 37,h1f1 f5g6 f1f6 g6f6 d8d6 f6e5 d6g6 e7e8q,2412,advancedPawn crushing defensiveMove endgame promotion veryLong
8/8/1pp1k3/3p4/pK1P2P1/8/P7/8 b - - 3 42,c6c5 d4c5 b6c5 b4a4 d5d4 a4b3,2412,crushing defensiveMove endgame long pawnEndgame
6k1/p4r1p/1p1R4/2pP1q2/5p2/1PQ3PP/P5K1/8 w - - 2 31,g3g4 f4f3 g2f2 f5g5,2412,advantage endgame master short
8/2p5/1p1p1k2/p2P2p1/P1PK2P1/1P6/8/8 b - - 0 37,f6g6 c4c5 b6c5 d4c4 g6f6 c4b5 f6e5 b5a5 e5d5 a5b5 d5e6 b5c6 e6e5 a4a5,2412,crushing defensiveMove endgame pawnEndgame veryLong
4r2r/1p2b1k1/p1p1R1B1/2Pp4/3P4/PP4np/1B4P1/4R1K1 w - - 1 37,g6e8 h3h2 g1f2 e7h4,2412,advancedPawn advantage defensiveMove middlegame short
4rrk1/5ppp/7Q/3p4/1PpPn2b/P2q4/7P/2BB1RRK b - - 6 34,h4f6 f1f6 e4g3 g1g3 d3d1 h1g2,2412,advantage defensiveMove long middlegame pin
r5k1/pppb2p1/3q3p/4r3/3pPB2/PQ6/1PP2PPP/R5K1 b - - 1 22,d7e6 b3g3 e5g5 f4d6 g5g3 d6g3,2412,advantage long middlegame
6R1/8/4p3/2n5/3K4/7p/6k1/8 b - - 2 45,g2h2 d4c5 e6e5 c5d5 h2h1 d5e4 h3h2 e4f3 e5e4 f3g3 h1g1 g3h3,2412,crushing discoveredAttack discoveredCheck endgame hangingPiece veryLong
8/2r3p1/6kp/2q5/3p4/2p2Q2/5PPP/4R1K1 b - - 5 38,c3c2 e1e6 g6h7 f3e4 h7g8 e6e8 c5f8 e8f8 g8f8 e4f4 c7f7 f4b8 f8e7 b8c7,2412,advantage attraction endgame fork veryLong
r1b4k/2q1r1pp/pp1bnB2/2p2P2/P7/2NP3P/1PP1Q1P1/4RRK1 b - - 0 19,e6f4 e2e7 d6e7 e1e7 c7d8 f6g7,2412,advantage kingsideAttack long middlegame
8/1k6/1P6/1K1P4/2P5/5b2/8/8 b - - 2 77,f3g4 c4c5 g4e2 b5b4,2412,bishopEndgame crushing defensiveMove endgame quietMove short
rn5k/pp1b1Bpp/8/8/3Q4/2N5/PPP2nq1/R1BKR3 w - - 2 20,d1e2 d7g4 e2d2 b8c6 f7d5 f2e4 d2d3 c6d4,2412,crushing discoveredCheck doubleCheck exposedKing middlegame veryLong
3r1rk1/3p3p/1qn1pbp1/p1Nn2N1/1p6/1P5Q/P2B1PPP/2R1R1K1 b - - 1 22,h7h5 c5d7 d8d7 h3e6,2412,capturingDefender crushing kingsideAttack master middlegame short
8/p4p1p/Pp4pk/2q5/2B3n1/2Q1p1P1/5pKP/3R4 w - - 4 40,h2h3 e3e2 c3c1 g4e3 c1e3 c5e3,2412,advancedPawn crushing endgame fork long
k6q/1p2R1p1/p1p2p2/2Qp2pr/7P/2P3P1/PP3PK1/8 b - - 4 31,g5h4 e7f7 h8b8 f7f8,2412,crushing endgame pin short
3rr1k1/6p1/p1p2P1p/2Pp4/1P1Qp1P1/P4P1q/6R1/5RK1 w - - 0 32,f6g7 e4f3 g2h2 h3g3 g1h1 e8e1 f1e1 g3e1,2412,crushing endgame exposedKing veryLong
4rrk1/p1q3pp/2p1b3/5p2/PPN1pn2/2PPQ2P/4BPP1/R4RK1 w - - 3 24,d3d4 f4g2 g1g2 f5f4,2412,crushing middlegame sacrifice short
8/8/2k1pp1p/8/p3K1PP/2P5/1P4P1/8 w - - 0 36,g2g3 c6c5 e4d3 c5d5,2412,crushing defensiveMove endgame pawnEndgame short zugzwang
r6k/pp2q1b1/6p1/4p3/3r2P1/P5P1/BP2QPK1/4R3 b - - 2 32,a8d8 e1h1 g7h6 e2e3 g6g5 h1h6,2412,crushing long middlegame pin
5rk1/3RQpp1/p6p/1p3rq1/8/P1P5/1P4P1/4R1K1 b - - 2 33,g5g3 e7f8 g8h7 e1e2 g3f4 d7d1,2412,advantage defensiveMove endgame long quietMove
8/2p1k1p1/2p4p/p3K2P/P7/2P5/6P1/8 b - - 0 39,e7f7 e5d4 f7e6 d4c5,2412,crushing endgame pawnEndgame short
2r1k2r/Qp3ppp/2bbpq1n/8/8/2NBP3/PP3PPP/R1B2RK1 w k - 3 14,c3e4 d6h2 g1h2 f6h4 h2g1 h6g4,2412,advantage attraction kingsideAttack long middlegame sacrifice
1r5k/p5p1/3b3p/2pBq3/2P2RP1/3QP2P/r7/5RK1 w - - 0 31,f1f2 a2a1 g1g2 b8b2,2412,crushing middlegame short
3r1rk1/2QnR3/p6p/3P1Pp1/P1P5/2q2NBP/5PPK/3q4 b - - 3 27,c3c1 g3e5 d1h1 h2g3 c1f4 e5f4 g5f4 c7f4,2412,crushing middlegame quietMove veryLong
8/p7/6p1/2Pk4/P7/3K4/6P1/8 w - - 1 46,d3c3 d5c5 c3b3 g6g5,2412,crushing defensiveMove endgame pawnEndgame short
1k4nr/pp3pbp/4p1p1/q3P3/1n3P2/5P1B/3Q3P/1R3RK1 b - - 0 19,b4c6 b1b7 b8b7 d2d7,2412,advantage attraction master middlegame queensideAttack sacrifice short
r1bq4/1pp1bkp1/p1n2n1p/4P3/5B2/2N5/PPP3PP/R2Q1RK1 b - - 0 13,f6h7 d1h5 f7g8 a1d1 e7c5 g1h1,2412,advantage clearance defensiveMove long middlegame
r1bq1r1k/p4p1p/1p3Np1/2p1Q3/2PnP3/1P4P1/P4PBP/3RR1K1 w - - 3 25,f6d7 f7f6 d7f6 f8f6 d1d4 c5d4,2412,advantage defensiveMove long middlegame
8/5k2/p1P2p2/1p3p2/1K6/8/PP6/8 b - - 0 56,f7e8 b4a5 e8d8 a5a6 d8c8 a6b5 f5f4 b5c4 f4f3 c4d3 f3f2 d3e2,2412,crushing endgame pawnEndgame veryLong
2r1k1nr/pp3ppp/2nQb3/1N2p1B1/2B1P3/8/P1PK1PPP/q6R b k - 3 13,a1h1 c4e6 g8e7 e6d7,2412,advantage master middlegame short
6r1/8/8/6P1/2k5/1pn3Q1/4K3/8 w - - 2 73,e2e3 g8e8 e3f3 b3b2 g3c7 c4b4,2412,advancedPawn advantage defensiveMove endgame long
r7/P1k1b1pp/RR6/4p3/3p4/2p3P1/5P1P/6K1 w - - 0 37,g1f1 a8a7 b6c6 c7d7 c6c3 a7a6,2412,crushing endgame long
r2q1k1r/p1p3p1/5n2/7p/2Qp1b2/1N3P2/P4P1P/1R2R2K b - - 3 20,a8b8 b3d4 b8b1 e1b1,2413,advantage middlegame short
r1b2rk1/p4pbp/1p1p2p1/2pP2q1/2P5/2NnB3/PP1QN2P/1K1R3R b - - 0 19,g7c3 d2d3 g5f5 e2c3 f5d3 d1d3,2413,advantage hangingPiece intermezzo long middlegame
5rk1/p5r1/1pR1p3/4P1qp/3PQ3/5pP1/PP3R1P/6K1 w - - 0 32,c6e6 g5c1 f2f1 c1b2 f1f3 b2a1 g1g2 a1a2,2413,advantage deflection endgame veryLong
5kn1/p1r5/4pBB1/4PP2/6P1/n7/1p4K1/7R b - - 0 42,c7c1 h1h7 g8f6 e5f6,2413,crushing endgame master short
8/4kpp1/1N5p/2n1PP2/7P/4K3/8/8 b - - 0 54,c5d7 b6d7 e7d7 h4h5,2413,crushing defensiveMove endgame knightEndgame short
2k1Rr2/1pp5/r4q2/3p4/2P4p/1P2Q3/5P1P/1K2R3 b - - 1 37,c8d7 e3e7 f6e7 e1e7 d7d6 c4c5 d6c5 e8f8,2413,crushing endgame master veryLong
r3r3/2p1kpp1/p2qP2p/1p2n3/8/1BP1Q3/P4PK1/R4R2 b - - 0 24,e7f8 a1d1 e5g4 e3h3 d6h2 h3h2,2413,advantage long middlegame
5r2/3n1pk1/1r2p3/ppp1P2q/3p1Q1N/2PP2P1/PP3P2/6KR b - - 3 34,h5e5 f4g4 g7f6 h4f3 f6e7 f3e5,2413,advantage long middlegame
3r2k1/p6p/2P3p1/5p2/2Rbp3/3p1P2/P4K1P/3R4 w - - 1 28,f2g3 e4e3 d1d3 e3e2 c4c1 d4e5 g3f2 d8d3,2413,advancedPawn advantage discoveredAttack endgame veryLong
5r1k/pp3rb1/4Q3/2pP2P1/2q5/8/PP2RPK1/R7 b - - 4 31,g7d4 a1h1 h8g7 e6h6 g7g8 h6g6 f7g7 g6e6,2413,crushing exposedKing middlegame veryLong
r4r1n/2p2p1k/p1npbPpN/1p1R2B1/3PP3/2PB2qP/P5P1/R2Q2K1 w - - 9 25,h6f5 g3g5 h3h4 g5f6,2413,advantage hangingPiece middlegame short
8/8/3r4/3Pk3/p1pR3p/Pp3K1P/1P4P1/8 w - - 4 58,d4h4 c4c3 b2c3 d6b6 d5d6 e5d6,2413,advantage endgame long quietMove rookEndgame
8/6bk/2N3pp/3P1p2/6Q1/4BP1P/4n1PK/4q3 w - - 0 39,g4b4 g7e5 f3f4 e5f4 b4f4 e2f4,2413,advantage endgame long
3r3k/1b2p2p/p5p1/Q2P1p2/2B2P1q/8/4R1P1/6K1 b - - 2 33,d8d6 a5c7 h4f4 e2e7,2413,advantage endgame master short
r1bq1rk1/1p3pb1/p3p1p1/2p3Np/2n1Q2P/P1BP4/1PP2PP1/R4RK1 w - - 0 15,c3g7 c4d6 e4e5 f7f6 g7f6 f8f6,2413,advantage fork long middlegame
r1b2k1r/3pb1pn/1pq1p2p/pN2Pp1B/5P2/6Q1/PPP3PP/R1B2RK1 b - - 5 16,c6b5 g3g6 e7c5 c1e3 c5e3 g1h1,2413,advantage defensiveMove long middlegame sacrifice
8/3k1pp1/8/3N1PKp/4P1n1/6P1/8/8 b - - 4 52,f7f6 g5g6 d7d6 g6g7 d6e5 g7g6,2413,crushing defensiveMove endgame knightEndgame long zugzwang
1r3r1k/p1q2p1p/b1p1p2p/2pnN3/3P3Q/2P5/PP3PPP/R3R1K1 b - - 3 18,d5e7 h4f6 h8g8 e5g4 e7f5 e1e5,2413,clearance crushing long middlegame
1br1k2r/ppq2ppp/4pn2/3p4/P1B5/2N2Q1P/1PP2PP1/3RR1K1 w k - 0 17,c3d5 c7c4 d5f6 g7f6 f3f6 h8g8,2413,crushing hangingPiece long middlegame
r5k1/1p2p1r1/p2pp3/2p1nq2/P1P1R2Q/2P5/1P3PPN/4R1K1 w - - 5 28,e4f4 e5g6 f4f5 g6h4,2413,crushing fork master middlegame short
r3k2r/pp2nppp/3bq3/3N4/2Q5/4B3/PPP2PPP/R4RK1 w kq - 1 15,f1e1 e6d5 c4d5 e7d5 a1d1 e8c8 d1d5 d6h2 g1h2 d8d5,2413,advantage castling middlegame veryLong
8/2k5/2P2R2/1p1K4/1P5r/8/8/8 b - - 0 57,h4b4 f6f7 c7b6 f7b7 b6a6 b7b8 b4c4 d5d6,2413,crushing defensiveMove endgame exposedKing master rookEndgame veryLong
2kr3r/1p1q3n/p1p2pBp/4p3/P2p2P1/3P3b/1PP4P/R1BQ1RK1 b - - 1 22,h7g5 g6f5 g5e6 f1f3 h3g4 f5g4 d8g8 f3g3,2413,advantage defensiveMove middlegame pin trappedPiece veryLong
1k1r3r/2p2pp1/Qn2p3/2Nq4/3P3p/R3PPP1/1P4P1/6K1 b - - 2 24,d5a8 a6b5 a8d5 e3e4 d5d4 g1h2 h4g3 h2g3 d4d6 f3f4 d6c5 b5c5,2413,advantage defensiveMove middlegame veryLong
8/pp3n1P/2p1kp2/2P5/1P4K1/8/3B4/8 b - - 0 43,b7b6 b4b5 c6b5 c5c6,2413,crushing endgame short
r2qr1k1/pp1b2pp/5p2/2bpn3/2P5/3B1NPP/PP1NQ1P1/R4R1K w - - 0 18,c4d5 e5f3 e2f3 e8e3 f3e3 c5e3,2413,clearance crushing long middlegame
1q2r1k1/p2bnpbp/1p1P2p1/5p2/5N2/1Q2N1P1/PP3PBP/2R3K1 b - - 0 24,e7c8 c1c7 e8d8 g2c6 c8d6 c7d7 d8d7 c6d7,2413,crushing middlegame veryLong
6k1/5q2/5r1p/4R1p1/4PpR1/5r2/5P1P/6QK w - - 0 35,h2h4 f3h3 h1g2 f7b3 e5d5 b3f3,2413,crushing endgame long quietMove
r5rk/pbp5/1p1pPq2/4nP2/2P5/P1PB1p2/3Q1B1P/R4KR1 w - - 1 24,g1g6 g8g6 f5g6 h8g7,2413,advantage middlegame short
2k2rr1/1p1nQ3/p2P3p/5q2/B3N3/8/PP2RP1P/5K2 b - - 1 26,f8f7 a4d7 f5d7 e2c2 c8b8 e7d7,2413,advantage deflection fork long middlegame
2r3k1/4bNpp/pq2b2B/1p1pP3/1P6/P1N2n1p/3Q4/2R3RK b - - 2 27,f3d2 g1g7 g8f8 f7d6 e7d6 g7b7 f8e8 b7b6,2413,clearance crushing discoveredAttack discoveredCheck middlegame sacrifice veryLong
1r3rk1/1p1q2p1/p1nb3p/3B1p1P/3p1Nn1/P2PP1P1/1P1B4/R2Q1RK1 b - - 0 21,g8h8 d5e6 d7c7 f4g6,2413,crushing middlegame short
r4rk1/ppp3pp/1n1b1n2/3P2B1/3Np3/1BN4q/PPPQ1P2/R4RK1 w - - 0 15,g5f4 f6g4 f4d6 c7d6 f2f3 e4f3,2413,crushing long middlegame
2r3k1/1bq1bp1p/p5P1/3p3N/1ppP2Q1/4P2P/PP1n2P1/4RRK1 b - - 0 25,f7g6 g4e6 g8h8 f1f7 c7d6 e6e7 d6e7 f7e7,2413,crushing kingsideAttack master middlegame veryLong
8/6pp/8/pp1k1p2/3p1P2/PP1P3P/5KP1/8 b - - 0 35,d5c5 f2g3 g7g6 g3h4 h7h6 g2g4,2413,crushing endgame long pawnEndgame
r2q2k1/ppp3pp/2n1p3/3np3/1PB4b/BQPP2P1/P4r2/RN2K2R w KQ - 0 14,e1f2 d8f6 f2e2 e5e4 d3e4 a8f8,2413,advantage defensiveMove long middlegame
1rr3k1/5pp1/7p/1N1Qnp2/q7/8/PPP3PP/1K1RR3 w - - 1 29,d5e5 b8b5 b2b3 c8c2 d1d8 g8h7 e5f5 b5f5,2413,advantage middlegame pin veryLong
3rk2r/p1p2pp1/2p1bq2/2p5/4P1p1/5PP1/PPPQ2B1/RN3RK1 w k - 1 15,d2e2 f6b2 b1d2 b2d4 e2f2 d4d2,2413,advantage exposedKing long middlegame
2k1b3/qp6/2p5/p1Pp4/P2B4/R2B4/1P3PP1/4K3 b - - 0 29,a7b8 d3f5 e8d7 a3e3 d7f5 e3e8,2413,clearance crushing endgame long quietMove sacrifice
rn2qk2/pbp3p1/1p1p3p/7P/2PP2Bb/2N1P3/PP3P2/R2QK1R1 w Q - 1 17,g4f3 e8e3 d1e2 e3f3,2413,advantage middlegame pin short
4rqk1/2R1n1pp/p4p2/1p1p4/8/5Q2/P4PPP/4R1K1 w - - 1 22,c7a7 e7c8 a7g7 g8g7,2413,crushing endgame short
8/p4B2/1p5p/1P6/P4p2/2Kp3P/4k3/8 w - - 2 45,f7h5 e2e3 h3h4 f4f3 h5f3 e3f3,2413,bishopEndgame crushing defensiveMove endgame long
rnb2rk1/pp3ppp/2P5/q3p1N1/2B5/2P5/P4PPP/2RQK2R b K - 0 12,b8c6 d1h5 c8f5 c4f7,2413,crushing kingsideAttack middlegame short
r4r1k/3Rn1pp/p4p2/np2p2Q/4q2N/2P1B3/P1P2PPP/R5K1 b - - 3 21,e7g6 h4f5 g6f4 e3f4,2413,crushing middlegame short
r6k/2p5/pp1p3p/4pNp1/2P1P1Q1/7P/5bRK/5q2 b - - 3 39,h8h7 g4h5 f2g1 g2g1 f1f4 g1g3,2413,crushing endgame long
8/p4k1Q/q3r1p1/3p4/3P2p1/4B2R/2r2P1P/7K b - - 3 37,f7e8 h7g8 e8d7 h3h7 e6e7 g8d5 a6d6 h7e7 d7e7 d5e4 e7f6 e4c2 d6d5 h1g1,2413,attraction crushing defensiveMove endgame exposedKing fork pin skewer veryLong
rn2k2r/pb4pp/1B1bpn2/8/2p4q/2N3N1/PP2Q1PP/R4RK1 b kq - 0 16,a7b6 e2e6 e8d8 e6d6 b8d7 a1d1,2413,advantage defensiveMove exposedKing fork long middlegame
5r1k/1PQ3p1/7p/P7/4p2P/1q1pP1P1/R4P2/6K1 w - - 5 44,a5a6 b3a2 b7b8q a2f2 g1h1 d3d2,2413,advancedPawn crushing endgame long
8/8/8/6pp/8/7P/2pKN3/1k6 w - - 0 50,e2c1 g5g4 h3g4 h5h4 c1e2 h4h3,2413,crushing endgame knightEndgame long quietMove
3r1b2/pk3r2/1p6/2P2p2/Q2Bpq2/4R1N1/P2R2p1/6K1 w - - 0 35,g1g2 f8c5 d2f2 d8d4 f2f4 d4a4,2413,crushing long middlegame
r4rk1/pp3pp1/2n4N/2qn3P/2B1R3/2B5/1PP3P1/1K3R2 b - - 0 23,g7h6 e4g4 g8h7 f1f7 f8f7 c4d3 f7f5 d3f5,2413,deflection master mate mateIn4 middlegame morphysMate sacrifice veryLong
r7/5rk1/p2p4/2n4p/2Q4P/1P1n1N2/1P2qP1B/1K4R1 b - - 1 29,g7f8 h2d6 f8e8 g1e1 e2e1 f3e1,2413,advantage long middlegame pin
3q1rk1/2p2ppp/8/p1pPp3/2B5/3K1Q2/Pr4PP/R6R w - - 0 20,a1b1 f7f5 b1b2 e5e4 d3c2 e4f3 d5d6 g8h8,2413,advantage exposedKing fork middlegame quietMove sacrifice veryLong
4k3/1b6/p4bN1/2q2pQp/8/1P1p3R/P5PP/7K w - - 2 31,g5e3 c5e3 h3e3 b7e4 e3d3 e4d3,2413,crushing endgame long master
5R2/8/8/8/8/4n1k1/5p1p/7K w - - 2 65,f8g8 g3f4 g8f8 e3f5 h1h2 f2f1q,2413,advancedPawn crushing defensiveMove endgame long promotion
r5k1/pp3rp1/7p/3Q4/3P4/6P1/P1q4P/R4RK1 b - - 1 25,a8f8 a1c1 c2g6 c1c7,2413,crushing endgame pin short
2k2nr1/p3b3/2pqP2p/3p1Qp1/NPb5/8/5PPP/2R1R1K1 b - - 0 28,d6b4 c1b1 b4d6 f5f7,2413,advantage middlegame short
8/6k1/pp2pppp/4P3/1pPK1P2/6PP/P7/8 b - - 1 36,f6e5 f4e5 h6h5 c4c5 b6c5 d4c5,2413,crushing endgame long master pawnEndgame
8/pp6/2p5/4k3/2P1p1p1/PP4P1/4KB1b/8 b - - 3 36,b7b5 c4b5 c6b5 f2a7 h2g3 a7b8 e5e6 b8g3,2413,bishopEndgame crushing endgame skewer veryLong
5bk1/5p2/5N1p/1p2P1p1/p4P2/Pn5P/1P2Q1BK/2q5 b - - 1 33,g8h8 e2d3 c1f4 h2h1,2413,crushing defensiveMove endgame master short
r2q2k1/4b3/p1pp1r2/1p1npPQ1/7P/2PP1N2/PP3PP1/R3K2R b KQ - 2 22,g8f8 g5h5 f6f5 h5f5,2413,advantage middlegame quietMove short
3r3k/2N3pp/B5p1/8/1P5q/P1Q1PP2/3r2PP/2R3K1 w - - 3 30,a6f1 h4f2 g1h1 d2d1 c3c4 d8d2 c1d1 d2d1 h2h3 d1f1,2413,clearance crushing middlegame quietMove veryLong
8/8/8/3r2kp/RP6/4K3/8/8 b - - 0 43,h5h4 a4a5 d5f5 e3e4 f5a5 b4a5 g5g4 e4e3 h4h3 e3f2 h3h2 f2g2 h2h1q g2h1,2413,crushing endgame rookEndgame veryLong
8/8/2p2k1p/p1P5/Pp3K1P/1P6/8/8 w - - 1 49,f4g4 f6e5 g4h5 e5d4 h5h6 d4c3 h4h5 c3b3,2413,crushing endgame master pawnEndgame veryLong
1R6/1P6/8/7p/6pP/6P1/1r2p3/4k2K w - - 0 54,h1g1 e1d2 b8d8 d2e3 d8e8 e3f3,2413,crushing defensiveMove endgame long rookEndgame
5n2/5k2/R2p1q2/2pPb3/2P1Pp2/3Q3p/1rK1N2P/6R1 w - - 1 37,c2c1 f4f3 g1f1 b2e2 f1f3 e5f4,2413,crushing long master middlegame
2b3rk/5Qp1/p1p4p/1pP1P1qP/1P3p2/P7/2B2P2/5K1R b - - 3 43,g5e5 f7g6 e5a1 c2b1 a1b1 g6b1,2413,crushing defensiveMove endgame long
r4rk1/6pp/2Rbp3/p2p3b/3Pn2q/1P6/PB1NBPPP/3Q1RK1 w - - 2 20,g2g3 e4g3 f2g3 d6g3 h2g3 h4g3 g1h1 g3h3,2413,crushing kingsideAttack master middlegame sacrifice veryLong
8/1p5p/8/6P1/PK2k3/8/8/8 b - - 2 53,e4d5 b4b5 d5d4 b5b6 d4c4 b6b7,2413,crushing endgame long pawnEndgame
8/7p/p2r2p1/5pk1/1PRp4/P2K1P1P/5P2/8 b - - 5 34,g5f4 c4d4 d6d4 d3d4 f4f3 d4e5,2413,crushing endgame long rookEndgame
4r3/ppk2p2/3r1P2/2pP1Qp1/1nP3P1/qP2P2P/P2R3R/1K3B2 w - - 3 30,e3e4 b4a2 d2a2 a3b3 b1c1 b3c3,2413,advantage capturingDefender long middlegame queensideAttack
8/4n3/7p/PP4p1/2Pk1p2/3BpK1P/8/8 w - - 3 44,a5a6 d4d3 a6a7 e3e2 a7a8q e2e1q,2413,advancedPawn crushing endgame hangingPiece long promotion
2kr3r/pp1b1pq1/2n1p3/2Pp4/5Np1/1QP3P1/P4PBP/R4RK1 b - - 4 19,g7h6 f1b1 h6h2 g1f1 c6a5 b3b4,2414,advantage long master middlegame quietMove
8/4PK2/2k5/p7/Pp6/2pR4/2P2r2/8 w - - 7 49,f7e8 f2c2 d3e3 c2h2,2414,crushing defensiveMove endgame master rookEndgame short
rnb2rk1/pppp1q1p/4p2Q/8/3PP3/2N5/PPP2PP1/R3KB1R w KQ - 1 14,h1h3 f7f2 e1d1 f2f1 d1d2 f1f4 h6f4 f8f4,2414,advantage attackingF2F7 deflection middlegame veryLong
5r2/6k1/p2p4/3Pp1Q1/1P2P3/6P1/6BK/q7 b - - 2 45,g7f7 g2f3 f8h8 f3h5 h8h5 g5h5,2414,crushing endgame exposedKing long quietMove
1r3rk1/6pp/3p4/p1p1p3/1pP4b/1P1P3q/P3BP1N/1R1QR1K1 w - - 2 26,e1f1 h4f2 f1f2 f8f2 g1f2 h3h2,2414,attraction capturingDefender crushing kingsideAttack long middlegame
8/8/8/8/2pk1P2/8/5r2/2K1R3 w - - 0 68,e1d1 d4c3 d1h1 c3b3 h1h8 f2f1 c1d2 c4c3,2414,crushing defensiveMove endgame exposedKing master rookEndgame veryLong
7R/8/8/3P4/8/2PK1pk1/7r/8 w - - 2 40,h8h2 g3h2 d3e3 h2g3 c3c4 f3f2 e3e2 g3g2,2414,advancedPawn crushing defensiveMove endgame veryLong
8/p7/8/1p3p2/2Pk3p/1P5P/K4pP1/5N2 w - - 2 51,c4b5 f5f4 a2a3 d4d3 f1h2 d3e2,2414,crushing defensiveMove endgame knightEndgame long quietMove
1r4k1/3Q1pp1/3Np2p/4P2P/2qP4/6P1/1r3PBK/8 b - - 2 37,c4e2 d7f7 g8h8 d6e8 b2b7 g2b7 b8b7 f7b7,2414,crushing endgame veryLong
1k6/2r2R2/p3r1p1/1pB1p3/1P2Q2P/PbqP4/1R6/1K6 w - - 15 40,c5a7 c7a7 f7f8 b8c7 e4e3 a7b7,2414,crushing defensiveMove long master middlegame
8/1p6/1p3k2/4pppp/PPP2P2/4K1P1/6P1/8 b - - 0 34,e5e4 f4g5 f6g5 c4c5,2414,crushing endgame master pawnEndgame short
r7/p3k1b1/3p1qn1/2pP4/2p1p3/1P2P1Pp/P4P1B/R2Q1RK1 w - - 0 28,b3c4 f6a1 d1a1 g7a1,2414,advantage middlegame short
5r2/3Q4/2p3pk/P1b5/q7/4p1NP/6P1/2R4K b - - 1 36,a4a5 c1c4 a5d8 d7d8 f8d8 c4c5,2414,endgame
r4k1r/pp1b1p2/2p5/2q3Bp/1nPN2nP/8/PP2QPP1/1K1R1B1R w - - 3 20,d4b3 c5f5 b1a1 b4c2 e2c2 f5c2,2414,crushing long middlegame queensideAttack
2r1r1k1/pp1q1pp1/n1pbbp2/8/2PP3p/P2B3P/1PQBNPP1/4RRK1 b - - 2 15,e6h3 g2h3 d7h3 f2f4,2414,advantage defensiveMove master middlegame short
8/6p1/3k3p/r2Pp3/2BpP1b1/pK6/R5PP/8 w - - 1 41,a2a3 g4d1 b3a2 a5a3 a2a3 d1c2 a3b2 c2e4,2414,crushing endgame exposedKing veryLong
5R2/8/p6p/1b3P2/3k1K2/2p4P/8/8 w - - 0 46,f8c8 b5c4 c8d8 c4d5,2414,advantage endgame quietMove short
Q7/5pkp/3N2p1/2p5/3bPp2/1P5P/5PPK/4q3 w - - 1 32,a8e8 e1f2 e8f7 g7h6 d6f5 g6f5 f7e6 h6g7,2414,advantage defensiveMove endgame veryLong
8/3p4/4p3/1p2P3/1P2KP2/6k1/8/8 b - - 3 46,g3f2 e4d4 f2g3 d4c5 g3f4 c5b5 f4e5 b5a6,2414,crushing defensiveMove endgame pawnEndgame veryLong
r3r1k1/1pq2ppp/p3b1n1/8/1bP5/1P2Q1P1/P3RP1P/RNB2BK1 b - - 2 17,e6c4 e3e8 a8e8 e2e8 g6f8 b3c4,2414,crushing kingsideAttack long middlegame
r1r3k1/1Q3pb1/p2q1np1/Ppp5/8/2N1p2P/1P2B1P1/3R1R1K b - - 1 30,d6c6 d1d8 g8h7 b7c6 c8c6 d8a8,2414,advantage long middlegame
r2qkbnr/pp1np1pp/8/5p2/4pN2/6R1/2PP1PPP/1NBQK2R b Kkq - 1 9,e7e5 d1h5 g7g6 g3g6,2414,crushing opening short
5rk1/2PQ1pp1/7p/8/8/1pq3N1/6PP/5RK1 w - - 0 39,f1f7 c3c5 g1f1 f8f7 d7f7 g8f7,2414,crushing endgame fork intermezzo long
r7/p1b2rk1/2p3p1/6B1/1qpP1P2/7P/6Q1/2R1R1K1 b - - 0 36,c7f4 g5f4 f7f4 e1e6 f4f6 e6f6 g7f6 g2c6 f6g7 c6a8,2414,attraction crushing fork middlegame veryLong
2Q5/2p3rk/3p4/1q2p2P/4P3/4P3/1KR3P1/8 w - - 1 39,b2a1 g7f7 c8f5 f7f5,2414,crushing endgame quietMove short
1rb1r1k1/2q1Pp1p/pp3B2/3p4/8/5P2/PP2Q1PP/5RK1 b - - 0 23,c8f5 e2d2 c7c5 g1h1 c5d6 d2h6 d6f6 h6f6,2414,crushing defensiveMove middlegame veryLong
2r3k1/4q1p1/p5Pp/1p1p1QPP/3Pp2K/4B3/P7/8 b - - 0 43,c8c2 f5d5 g8f8 d5a8 e7e8 a8e8 f8e8 g5h6 g7h6 e3h6 c2h2 h4g4,2414,crushing defensiveMove endgame veryLong
6k1/7r/2p2p2/3p1Q2/1p1P2Pq/rB6/1nP2KP1/4RR2 w - - 1 38,f2e3 h4g3 f5f3 h7e7 e3d2 b2c4,2414,crushing long middlegame pin
